/organization/airsynergy,Airsynergy,http://airsynergy.ie,|Clean Technology|, Clean Technology , 2 573 200 ,operating,,,,,1,,,,,27/02/2014,27/02/2014
/organization/airtame,AIRTAME,http://www.airtame.com,|Hardware|Wireless|Hardware + Software|, Wireless , 1 260 000 ,operating,DNK,,Copenhagen,Copenhagen,1,01/09/2013,2013-09,2013-Q3,2013,22/01/2014,22/01/2014
/organization/airtasker,Airtasker,http://www.airtasker.com,|Web Development|Apps|Mobile|Internet|Marketplaces|Human Resources|Employment|Task Management|E-Commerce|, Mobile , 3 380 000 ,operating,AUS,,Sydney,Sydney,2,21/02/2012,2012-02,2012-Q1,2012,01/04/2012,25/11/2013
/organization/airtight-networks,AirTight Networks,http://www.airtightnetworks.com,|Security|, Security , 46 750 000 ,operating,USA,CA,SF Bay Area,Mountain View,4,01/01/2002,2002-01,2002-Q1,2002,15/11/2004,15/07/2013
/organization/airtime,Airtime,http://airtime.com,|Video on Demand|Messaging|Social Media|Video|Video Chat|Photography|, Messaging , 33 458 625 ,operating,USA,NY,New York City,New York,4,01/01/2011,2011-01,2011-Q1,2011,13/09/2010,11/06/2012
/organization/airtouch-communications,AirTouch Communications,http://airtouchinc.com,|Mobile|, Mobile , 17 506 428 ,operating,USA,CA,Anaheim,Newport Beach,2,01/01/2004,2004-01,2004-Q1,2004,28/04/2011,30/08/2011
/organization/airu,Airu,http://www.airu.com.br,|E-Commerce|, E-Commerce , 2 500 000 ,operating,BRA,,Sao Paulo,São Paulo,1,11/11/2011,2011-11,2011-Q4,2011,22/05/2013,22/05/2013
/organization/airvend,AIRVEND,http://www.air-vend.com,|Software|, Software , 1 200 000 ,operating,USA,UT,Salt Lake City,Provo,1,01/01/2012,2012-01,2012-Q1,2012,02/01/2014,02/01/2014
/organization/airwalk-communications,AirWalk Communications,http://www.airwalkcom.com,|Mobile|, Mobile , 46 999 996 ,operating,USA,TX,Dallas,Richardson,6,01/01/2002,2002-01,2002-Q1,2002,16/10/2006,25/07/2011
/organization/airware,Airware,http://airware.com,|Aerospace|Drones|Enterprise Software|, Aerospace , 40 420 000 ,operating,USA,CA,SF Bay Area,San Francisco,4,01/05/2011,2011-05,2011-Q2,2011,01/05/2012,23/07/2014
/organization/airware-lab,AirWare Lab,http://www.airwarelabscorp.com,|Biotechnology|, Biotechnology , 65 000 ,operating,USA,AZ,Phoenix,Scottsdale,1,01/01/2010,2010-01,2010-Q1,2010,25/07/2013,25/07/2013
/organization/airwatch,AirWatch,http://www.air-watch.com,|Mobile Devices|Mobile|, Mobile , 225 000 000 ,acquired,USA,GA,Atlanta,Atlanta,2,01/01/2003,2003-01,2003-Q1,2003,24/02/2013,16/05/2013
/organization/airwavz-solutions,Airwavz Solutions,http://www.airwavz.com,|Software|, Software , 1 024 999 ,,USA,NC,Raleigh,Durham,1,01/01/2013,2013-01,2013-Q1,2013,19/02/2014,19/02/2014
/organization/airway-therapeutics,Airway Therapeutics,http://www.airwaytherapeutics.com,|Biotechnology|, Biotechnology , 5 100 000 ,operating,USA,OH,Cincinnati,Cincinnati,2,,,,,06/06/2011,10/09/2014
/organization/airwide-solutions,Airwide Solutions,http://www.airwidesolutions.com,|Software|, Software , 32 559 918 ,acquired,USA,MA,Boston,Burlington,2,01/01/2004,2004-01,2004-Q1,2004,25/01/2006,23/04/2009
/organization/airwoot,Airwoot,http://airwoot.com,|Analytics|Software|, Analytics , -   ,operating,IND,,New Delhi,New Delhi,1,01/01/2012,2012-01,2012-Q1,2012,26/08/2013,26/08/2013
/organization/airxp,AirXP,http://www.facebook.com/airxpinc,|Curated Web|, Curated Web , 1 000 000 ,operating,USA,CA,SF Bay Area,Palo Alto,1,01/01/2012,2012-01,2012-Q1,2012,14/03/2013,14/03/2013
/organization/airxpanders,AirXpanders,http://www.airxpanders.com,|Biotechnology|, Biotechnology , 57 926 567 ,operating,USA,CA,SF Bay Area,Mountain View,10,01/01/2006,2006-01,2006-Q1,2006,29/12/2006,10/09/2014
/organization/airy-labs,Airy Labs,http://www.airylabs.com,|MMO Games|Social Media|Gamification|Education|Games|, Games , 1 500 000 ,operating,USA,CA,SF Bay Area,Palo Alto,2,01/04/2011,2011-04,2011-Q2,2011,07/06/2011,03/08/2011
/organization/ais,AIS,,,, 50 000 ,operating,USA,TN,Memphis,Memphis,1,,,,,13/05/2013,13/05/2013
/organization/aisle411,aisle411,http://www.aisle411.com,|Android|Apps|iPhone|Advertising|Location Based Services|Navigation|Retail|Mobile|, Android , 9 740 000 ,operating,USA,MO,St. Louis,St Louis,5,01/01/2008,2008-01,2008-Q1,2008,22/11/2010,04/09/2013
/organization/aisle50,Aisle50,http://www.aisle50.com,|Analytics|Sales and Marketing|Coupons|Groceries|Advertising|, Coupons , 5 200 000 ,operating,USA,IL,Chicago,Chicago,2,01/11/2010,2010-11,2010-Q4,2010,05/01/2012,08/08/2013
/organization/aislebuyer,AisleBuyer,http://www.aislebuyer.com,|Startups|Retail|Apps|iPhone|Mobile Commerce|Mobile|, iPhone , 11 500 000 ,acquired,USA,MA,Boston,Boston,2,01/01/2009,2009-01,2009-Q1,2009,23/11/2010,13/06/2011
/organization/aislefinder,AisleFinder,http://www.aislefinder.com,,, -   ,operating,USA,CA,SF Bay Area,San Francisco,1,01/01/2010,2010-01,2010-Q1,2010,04/08/2011,04/08/2011
/organization/aislelabs,Aislelabs,http://www.aislelabs.com,|Analytics|, Analytics , 1 500 000 ,operating,CAN,ON,Toronto,Toronto,1,01/10/2013,2013-10,2013-Q4,2013,19/03/2014,19/03/2014
/organization/ait,AIT,http://ait-pharm.com,|Biotechnology|, Biotechnology , 1 250 000 ,operating,ISR,,Tel Aviv,Petah Tiqwa,1,,,,,05/12/2012,05/12/2012
/organization/ait-bioscience,AIT Bioscience,http://aitbioscience.com,|Biotechnology|, Biotechnology , 1 000 000 ,operating,USA,IN,Indianapolis,Indianapolis,1,01/01/2009,2009-01,2009-Q1,2009,07/01/2014,07/01/2014
/organization/aitainment,aitainment,http://www.aitainment.de,|Games|, Games , 816 000 ,acquired,DEU,,Bremen,Bremen-vegesack,1,,,,,26/04/2007,26/04/2007
/organization/aito-bv,Aito BV,http://aitochip.com/,|Interface Design|, Interface Design , 2 711 993 ,operating,NLD,,NLD - Other,Zaanstad,1,,,,,18/06/2014,18/06/2014
/organization/aito-technologies,Aito Technologies,http://www.aitotechnologies.com,|Software|, Software , 3 403 750 ,operating,FIN,,Helsinki,Espoo,1,01/11/2006,2006-11,2006-Q4,2006,24/08/2007,24/08/2007
/organization/aivo,Aivo,http://www.aivo.co,|Chat|Customer Support Tools|Artificial Intelligence|Customer Service|, Artificial Intelligence , 350 000 ,operating,ARG,,"Cordoba, ARG",Córdoba,1,01/06/2011,2011-06,2011-Q2,2011,15/12/2013,15/12/2013
/organization/aivvy-inc,Aivvy Inc.,http://aivvy.com,,, 500 000 ,operating,,,,,1,,,,,19/06/2014,19/06/2014
/organization/aj-consulting,AJ Consulting,http://www.ajconsultingcloud.com,|Mobility|Cloud Computing|Monetization|Gamification|Social Media|Consulting|, Consulting , 100 000 ,operating,USA,NY,New York City,New York,1,01/01/2010,2010-01,2010-Q1,2010,01/01/2010,01/01/2010
/organization/aj-team-products,AJ Team Products,,,, -   ,operating,,,,,1,,,,,06/02/2012,06/02/2012
/organization/aj-tech,AJ Tech,http://www.ajtech.fr,|Clean Technology|, Clean Technology , 1 250 000 ,operating,FRA,,FRA - Other,Guérande,1,,,,,30/04/2008,30/04/2008
/organization/ajaline,Ajaline,,,, 1 050 000 ,operating,USA,NY,New York City,Brooklyn,1,01/01/2010,2010-01,2010-Q1,2010,18/11/2010,18/11/2010
/organization/ajax-street,AJAX Street,http://www.ajaxstreet.com,|Software|, Software , 25 000 ,operating,USA,PA,Pittsburgh,Pittsburgh,1,,,,,01/01/2008,01/01/2008
/organization/ajubeo,Ajubeo,http://www.ajubeo.com,,, -   ,acquired,USA,CO,Denver,Boulder,1,01/01/2011,2011-01,2011-Q1,2011,21/08/2013,21/08/2013
/organization/ajungo,Ajungo,http://www.ajungo.com,|Music|Events|Social Network Media|Social Media|Travel|, Travel , 200 000 ,operating,USA,PA,Philadelphia,Philadelphia,1,11/01/2011,2011-01,2011-Q1,2011,18/06/2014,18/06/2014
/organization/akaaki,aka-aki networks,http://www.spiegel.de/international/germany/the-rise-and-fall-of-the-berlin-start-up-aka-aki-a-887490.html,|Networking|Location Based Services|Social Media|Mobile|, Mobile , -   ,closed,DEU,,Berlin,Berlin,1,01/01/2007,2007-01,2007-Q1,2007,23/10/2009,23/10/2009
/organization/akademos,Akademos,http://www.akademos.com,|Education|, Education , 5 500 000 ,operating,USA,CT,Hartford,Norwalk,3,01/01/1999,1999-01,1999-Q1,1999,10/08/2009,13/04/2011
/organization/akamai-home-tech,Akamai Home Tech,http://akamihome.com/,|Consulting|, Consulting , -   ,operating,USA,HI,Kauai,Kapaa,1,10/01/2012,2012-01,2012-Q1,2012,15/09/2013,15/09/2013
/organization/akamedia,Akamedia,http://www.akamedia.net,|Entertainment|Broadcasting|News|, News , 2 000 000 ,operating,FRA,,Clermont-ferrand,Clermont-ferrand,1,07/04/2003,2003-04,2003-Q2,2003,27/03/2008,27/03/2008
/organization/akamon-entertainment,AKAMON ENTERTAINMENT,http://akamon.com,|Games|, Games , 4 636 647 ,operating,ESP,,Barcelona,Barcelona,2,15/07/2011,2011-07,2011-Q3,2011,01/07/2011,31/05/2013
/organization/akampus,Akampus,http://www.akampusyouth.com,|Networking|Photography|All Students|Social Media|Universities|Colleges|Young Adults|, Networking , -   ,operating,TUR,,Istanbul,Istanbul,1,01/09/2000,2000-09,2000-Q3,2000,01/01/2000,01/01/2000
/organization/akanoo,Akanoo,http://www.akanoo.com,,, 500 000 ,operating,,,,,1,01/05/2013,2013-05,2013-Q2,2013,30/06/2013,30/06/2013
/organization/akarx,AkaRx,,|Biotechnology|, Biotechnology , 26 100 000 ,acquired,USA,NJ,Newark,Paramus,1,01/01/2005,2005-01,2005-Q1,2005,07/01/2010,07/01/2010
/organization/dart-therapeutics,Akashi Therapeutics,http://akashirx.com,|Biotechnology|, Biotechnology , 1 500 000 ,operating,USA,MA,Boston,Cambridge,1,,,,,03/07/2014,03/07/2014
/organization/akatsuki-3,Akatsuki,http://en.aktsk.jp/,|Games|, Games , 14 000 000 ,operating,,,,,1,01/01/2010,2010-01,2010-Q1,2010,21/05/2014,21/05/2014
/organization/akelex,Ak?Lex,http://akelex.com,|Healthcare Services|Analytics|, Healthcare Services , 2 500 000 ,operating,USA,OR,"Portland, Oregon",Portland,2,01/01/2001,2001-01,2001-Q1,2001,26/06/2013,08/08/2014
/organization/akdemia,Akdemia,http://www.akdemia.com,|Education|, Education , 205 116 ,operating,PER,,Lima,Lima,2,01/07/2012,2012-07,2012-Q3,2012,01/09/2012,01/03/2014
/organization/akebia-therapeutics,Akebia Therapeutics,http://www.akebia.com,|Biotechnology|Health Care|, Biotechnology , 83 100 000 ,,USA,MA,Boston,Cambridge,4,01/01/2007,2007-01,2007-Q1,2007,15/09/2009,04/06/2013
/organization/akelex-2,AkeLex,http://www.akelex.com,,, 1 500 000 ,operating,,,,,1,01/11/2013,2013-11,2013-Q4,2013,01/07/2013,01/07/2013
/organization/akella,Akella,http://en.akella.com,|Software|, Software , 18 705 000 ,closed,RUS,,Moscow,Moscow,2,01/01/1993,1993-01,1993-Q1,1993,01/11/2005,04/10/2010
/organization/akeneo,Akeneo,http://www.akeneo.com,|Software|, Software , 2 432 351 ,operating,FRA,,Nantes,Nantes,2,20/01/2013,2013-01,2013-Q1,2013,26/07/2013,23/09/2014
/organization/akenerji-elektrik-uretim,Akenerji Elektrik Uretim,http://www.akenerji.com.tr/TR,|Clean Technology|, Clean Technology , 83 300 000 ,operating,TUR,,Istanbul,Istanbul,1,01/01/1989,1989-01,1989-Q1,1989,22/12/2009,22/12/2009
/organization/akermin,Akermin,http://www.akermin.com,|Biotechnology|, Biotechnology , 21 553 364 ,operating,USA,MO,St. Louis,St Louis,7,01/01/2004,2004-01,2004-Q1,2004,12/11/2007,21/10/2013
/organization/akesogenx,AkesoGenX,http://akesogenx.com,,, 1 514 985 ,operating,USA,CO,Denver,Westminster,2,01/01/2013,2013-01,2013-Q1,2013,12/06/2013,17/01/2014
/organization/akiban,Akiban Technologies,http://www.akiban.com,|Enterprise Software|, Enterprise Software , 9 728 156 ,operating,USA,MA,Boston,Boston,2,01/01/2009,2009-01,2009-Q1,2009,20/07/2009,07/04/2011
/organization/akimbi-systems,Akimbi Systems,,|Software|, Software , 8 000 000 ,operating,USA,CA,SF Bay Area,San Mateo,1,01/01/2004,2004-01,2004-Q1,2004,01/11/2005,01/11/2005
/organization/akimbo,Akimbo,http://venturebeat.com/2008/05/22/akimbo-online-video-delivery-company-throws-in-towel-for-good/,|Recruiting|Personal Branding|Games|, Personal Branding , 36 150 000 ,closed,USA,CA,SF Bay Area,San Mateo,5,,,,,01/06/2003,26/05/2013
/organization/akimbo-financial,Akimbo Financial,http://akimbocard.com,|Payments|Banking|Peer-to-Peer|Mobile|Finance|, Payments , 850 000 ,operating,USA,TX,San Antonio,San Antonio,2,22/01/2010,2010-01,2010-Q1,2010,24/05/2012,13/05/2013
/organization/akimbo-llc,Akimbo LLC,http://www.AkimboConnect.com,|Nonprofits|Recruiting|Personal Branding|Employment|Software|, Personal Branding , 470 000 ,operating,,,,,2,01/02/2012,2012-02,2012-Q1,2012,26/05/2013,15/09/2014
/organization/akippa,Akippa,http://akippa.com,,, -   ,operating,JPN,,Osaka,Osaka,1,,,,,23/06/2014,23/06/2014
/organization/akira-mobile,Akira Mobile,http://www.akira.lt/en,,, 18 410 ,operating,LTU,,LTU - Other,,1,,,,,01/08/2012,01/08/2012
/organization/akira-technologies,Akira Technologies,,|Software|, Software , 2 000 000 ,operating,,,,,1,,,,,16/03/2005,16/03/2005
/organization/akita,Akita,http://www.getakita.com,|SaaS|Business Intelligence|Sales and Marketing|CRM|Software|, Software , 27 478 ,operating,IRL,,Dublin,Dublin,1,01/01/2014,2014-01,2014-Q1,2014,23/02/2014,23/02/2014
/organization/akoha,Akoha,http://akoha.com,|Games|, Games , 1 900 000 ,closed,CAN,QC,Montreal,Montréal,1,01/12/2006,2006-12,2006-Q4,2006,28/04/2008,28/04/2008
/organization/akonni-biosystems,Akonni Biosystems,http://www.akonni.com,|Biotechnology|, Biotechnology , 40 255 517 ,operating,USA,MD,Hagerstown,Frederick,9,,,,,01/12/2009,02/10/2012
/organization/akorri,Akorri Networks,http://www.akorri.com,|Software|, Software , 53 730 000 ,acquired,USA,MA,Boston,Littleton,5,01/01/2005,2005-01,2005-Q1,2005,05/05/2005,23/03/2010
/organization/akosha,Akosha,http://www.akosha.com,,, 5 200 000 ,operating,IND,,New Delhi,New Delhi,2,01/06/2010,2010-06,2010-Q2,2010,01/09/2011,01/07/2014
/organization/akredo,Akredo,http://www.akredo.pl,|Financial Services|Personal Finance|, Personal Finance , 75 000 ,operating,POL,,Warsaw,Warsaw,1,10/06/2014,2014-06,2014-Q2,2014,25/03/2014,25/03/2014
/organization/akron-global-business-accelerator,Akron Global Business Accelerator,http://www.akronaccelerator.com,,, 2 500 000 ,operating,USA,OH,Akron - Canton,Akron,1,01/01/1983,1983-01,1983-Q1,1983,26/09/2014,26/09/2014
/organization/akros-silicon,Akros Silicon,http://www.akrossilicon.com,|Semiconductors|, Semiconductors , 43 653 352 ,operating,USA,CA,Sacramento,Folsom,6,01/01/2005,2005-01,2005-Q1,2005,01/07/2005,09/05/2014
/organization/aksel-paris,AKSEL GROUP,http://akselparis.com,|E-Commerce|Lifestyle|Shopping|Fashion|, E-Commerce , 500 000 ,operating,USA,NY,New York City,New York,1,01/01/2010,2010-01,2010-Q1,2010,07/11/2011,07/11/2011
/organization/akshay-wellness,Akshay Wellness,http://akshaywellness.com,|Biotechnology|, Biotechnology , 2 797 642 ,operating,USA,NJ,Newark,Princeton,2,01/01/2005,2005-01,2005-Q1,2005,07/10/2011,16/04/2013
/organization/akt,AKT,http://akt-corp.com,|Software|, Software , 100 000 ,operating,USA,NJ,Newark,Iselin,1,,,,,01/04/2014,01/04/2014
/organization/aktana,Aktana,http://www.aktana.com,|Analytics|, Analytics , 11 637 424 ,operating,USA,CA,SF Bay Area,San Francisco,5,01/01/2008,2008-01,2008-Q1,2008,01/12/2011,08/07/2013
/organization/aktifmob,Aktifmob Mobilicious Media Agency,http://www.aktifmob.com,|SMS|Advertising|, SMS , 250 000 ,operating,IDN,,Jakarta,Jakarta,1,12/06/2010,2010-06,2010-Q2,2010,08/06/2010,08/06/2010
/organization/aktino,Aktino,http://www.aktino.com,|Web Hosting|, Web Hosting , 30 200 000 ,acquired,USA,CA,Anaheim,Irvine,2,01/01/2003,2003-01,2003-Q1,2003,12/05/2005,17/08/2008
/organization/aktivax,AktiVax,http://www.aktivax.com,|Biotechnology|, Biotechnology , 515 252 ,operating,USA,CO,Denver,Aurora,2,01/01/2008,2008-01,2008-Q1,2008,22/07/2011,21/03/2012
/organization/aktive-bay,AktiveBay,http://www.aktivebay.com,|Health and Wellness|, Health and Wellness , 100 000 ,operating,,,,,1,01/01/2013,2013-01,2013-Q1,2013,01/02/2014,01/02/2014
/organization/aktivito,Aktivito,http://www.aktivito.com,|Weddings|Events|Curated Web|, Weddings , 30 000 ,operating,TUR,,Istanbul,Istanbul,1,01/10/2011,2011-10,2011-Q4,2011,07/04/2012,07/04/2012
/organization/akumina,Akumina,http://akumina.com,,, 499 975 ,operating,USA,NH,"Manchester, New Hampshire",Nashua,1,,,,,20/06/2014,20/06/2014
/organization/akustica,Akustica,http://www.akustica.com,|Semiconductors|, Semiconductors , 27 000 000 ,operating,USA,PA,Pittsburgh,Pittsburgh,2,01/01/2001,2001-01,2001-Q1,2001,30/03/2005,22/01/2007
/organization/akvo,Akvo,http://www.akvo.org,|Water|Clean Technology|, Clean Technology , 2 444 718 ,operating,NLD,,The Hague,Delft,4,18/03/2008,2008-03,2008-Q1,2008,01/09/2006,10/06/2009
/organization/akvolution,Akvolution,http://www.akvolution.de/,,, 100 000 ,operating,DEU,,Berlin,Berlin,2,,,,,26/06/2014,14/07/2014
/organization/al-detal-comercio-social-digital,Al Detal,http://www.aldetal.com,|Sales and Marketing|E-Commerce|, E-Commerce , 143 262 ,operating,ESP,,Madrid,Madrid,1,21/11/2012,2012-11,2012-Q4,2012,01/02/2013,01/02/2013
/organization/al-jazeera-agricultural,Al Jazeera Agricultural,,,, 35 000 000 ,operating,,,,,1,,,,,08/09/2014,08/09/2014
/organization/al-nabil-food-industries,Al-Nabil Food Industries,,|Hospitality|, Hospitality , -   ,operating,,,,,1,01/01/1945,1945-01,1945-Q1,1945,13/05/2013,13/05/2013
/organization/ala-septic,Ala-Septic,http://www.ala-septic.com,|Biotechnology|Medical|, Biotechnology , -   ,operating,USA,FL,Tampa,St. Pete Beach,1,19/04/2013,2013-04,2013-Q2,2013,03/04/2013,03/04/2013
/organization/alacritech,Alacritech,http://www.alacritech.com,|Enterprise Software|, Enterprise Software , 1 253 000 ,operating,USA,CA,SF Bay Area,San Jose,1,01/01/1997,1997-01,1997-Q1,1997,19/12/2012,19/12/2012
/organization/alafair-biosciences,Alafair Biosciences,http://alafairbiosciences.com,|Biotechnology|, Biotechnology , 2 227 000 ,operating,USA,TX,Austin,Austin,3,01/01/2011,2011-01,2011-Q1,2011,09/01/2012,15/05/2014
/organization/alai,Alai,,|Software|, Software , 573 000 ,operating,GBR,,Liverpool,Liverpool,1,,,,,07/03/2006,07/03/2006
